Time in ms;Wheel1_cw_count;Wheel1_ccw_count;Wheel2_cw_count;Wheel2_ccw_count
61954961;39;53;36619;12194
61959976;39;53;36619;12194
61964989;39;53;36619;12194
61970001;39;53;36619;12194
61975006;39;53;36619;12194
61980031;39;53;36619;12194
61985045;39;53;36619;12194
61990052;39;53;36619;12194
61995065;39;53;36619;12194
62000077;39;53;36619;12194
62005091;39;53;36619;12194
62010107;39;53;36619;12194
62015123;39;53;36619;12194
62020129;39;53;36619;12194
62025134;39;53;36619;12194
62030151;39;53;36619;12194
62035155;39;53;36619;12194
62040170;39;53;36619;12194
62045186;39;53;36619;12194
62050199;39;53;36619;12194
62055209;39;53;36619;12194
62060215;39;53;36619;12194
62065231;39;53;36619;12194
62070236;39;53;36619;12194
62075252;39;53;36619;12194
62080259;39;53;36619;12194
62085275;39;53;36619;12194
62090280;39;53;36619;12194
62095301;39;53;36619;12194
62100305;39;53;36619;12194
62105319;39;53;36619;12194
62110335;39;53;36619;12194
62115350;39;53;36619;12194
62120359;39;53;36619;12194
62125365;39;53;36619;12194
62130384;39;53;36619;12194
62135396;39;53;36619;12194
62140412;39;53;36619;12194
62145418;39;53;36619;12194
62150432;39;53;36619;12194
62155442;39;53;36619;12194
62160458;39;53;36619;12194
62165476;39;53;36619;12194
62170487;39;53;36619;12194
62175504;39;53;36619;12194
62180509;39;53;36619;12194
62185526;39;53;36619;12194
62190539;39;53;36619;12194
62195543;39;53;36619;12194
62200560;39;53;36619;12194
62205574;39;53;36619;12194
62210579;39;53;36619;12194
62215587;39;53;36619;12194
62220598;39;53;36619;12194
62225611;39;53;36619;12194
62230620;39;53;36619;12194
62235638;39;53;36619;12194
62240662;39;53;36619;12194
62245676;39;53;36619;12194
62250689;39;53;36619;12194
62255699;39;53;36619;12194
62260702;39;53;36619;12194
62265708;39;53;36619;12194
62270715;39;53;36619;12194
62275721;39;53;36619;12194
62280731;39;53;36619;12194
62285749;39;53;36619;12194
62290758;39;53;36619;12194
62295772;39;53;36619;12194
62300788;39;53;36619;12194
62305798;39;53;36619;12194
62310807;39;53;36619;12194
62315820;39;53;36619;12194
62320828;39;53;36619;12194
62325842;39;53;36619;12194
62330855;39;53;36619;12194
62335870;39;53;36619;12194
62340888;39;53;36619;12194
62345895;39;53;36619;12194
62350898;39;53;36619;12194
62355919;39;53;36619;12194
62360936;39;53;36619;12194
62365953;39;53;36619;12194
62370958;39;53;36619;12194
62375966;39;53;36619;12194
62380988;39;53;36619;12194
62385994;39;53;36619;12194
62391008;39;53;36619;12194
62396022;39;53;36619;12194
62401036;39;53;36619;12194
62406041;39;53;36619;12194
62411058;39;53;36619;12194
62416061;39;53;36619;12194
62421070;39;53;36619;12194
62426080;39;53;36619;12194
62431084;39;53;36619;12194
62436099;39;53;36619;12194
62441113;39;53;36619;12194
62446122;39;53;36619;12194
62451131;39;53;36619;12194
62456145;39;53;36619;12194
62461161;39;53;36619;12194
62466166;39;53;36619;12194
62471171;39;53;36619;12194
62476195;39;53;36619;12194
62481211;39;53;36619;12194
62486225;39;53;36619;12194
62491229;39;53;36619;12194
62496240;39;53;36619;12194
62501244;39;53;36619;12194
62506264;39;53;36619;12194
62511273;39;53;36619;12194
62516285;39;53;36619;12194
62521301;39;53;36619;12194
62526307;39;53;36619;12194
62531310;39;53;36619;12194
62536326;39;53;36619;12194
62541331;39;53;36619;12194
62546344;39;53;36619;12194
62551353;39;53;36619;12194
62556369;39;53;36619;12194
62561374;39;53;36619;12194
62566397;39;53;36619;12194
62571405;39;53;36619;12194
62576410;39;53;36619;12194
62581413;39;53;36619;12194
62586435;39;53;36619;12194
62591442;39;53;36619;12194
62596455;39;53;36619;12194
62601468;39;53;36619;12194
62606474;39;53;36619;12194
62611476;39;53;36619;12194
62616489;39;53;36619;12194
62621493;39;53;36619;12194
62626508;39;53;36619;12194
62631511;39;53;36619;12194
62636523;39;53;36619;12194
62641535;39;53;36619;12194
62646551;39;53;36619;12194
62651563;39;53;36619;12194
62656576;39;53;36619;12194
62661587;39;53;36619;12194
62666591;39;53;36619;12194
62671604;39;53;36619;12194
62676619;39;53;36619;12194
62681625;39;53;36619;12194
62686633;39;53;36619;12194
62691638;39;53;36619;12194
62696647;39;53;36619;12194
62701669;39;53;36619;12194
62706687;39;53;36619;12194
62711695;39;53;36619;12194
62716720;39;53;36619;12194
62721724;39;53;36619;12194
62726737;39;53;36619;12194
62731754;39;53;36619;12194
62736763;39;53;36619;12194
62741771;39;53;36619;12194
62746786;39;53;36619;12194
62751793;39;53;36619;12194
62756795;39;53;36619;12194
62761800;39;53;36619;12194
62766815;39;53;36619;12194
62771829;39;53;36619;12194
62776838;39;53;36619;12194
62781848;39;53;36619;12194
62786866;39;53;36619;12194
62791882;39;53;36619;12194
62796900;39;53;36619;12194
62801914;39;53;36619;12194
62806928;39;53;36619;12194
62811931;39;53;36619;12194
62816948;39;53;36619;12194
62821965;39;53;36619;12194
62826979;39;53;36619;12194
62831990;39;53;36619;12194
62836997;39;53;36619;12194
62842013;39;53;36619;12194
62847018;39;53;36619;12194
62852032;39;53;36619;12194
62857041;39;53;36619;12194
62862044;39;53;36619;12194
62867055;39;53;36619;12194
62872059;39;53;36619;12194
62877072;39;53;36619;12194
62882086;39;53;36619;12194
62887097;39;53;36619;12194
62892107;39;53;36619;12194
62897118;39;53;36619;12194
62902133;39;53;36619;12194
62907147;39;53;36619;12194
62912152;39;53;36619;12194
62917168;39;53;36619;12194
62922173;39;53;36619;12194
62927177;39;53;36619;12194
62932192;39;53;36619;12194
62937197;39;53;36619;12194
62942208;39;53;36619;12194
62947220;39;53;36619;12194
62952222;39;53;36619;12194
62957233;39;53;36619;12194
62962235;39;53;36619;12194
62967246;39;53;36619;12194
62972255;39;53;36619;12194
62977260;39;53;36619;12194
62982267;39;53;36619;12194
62987282;39;53;36619;12194
62992296;39;53;36619;12194
62997317;39;53;36619;12194
63002333;39;53;36619;12194
63007347;39;53;36619;12194
63012355;39;53;36619;12194
63017362;39;53;36619;12194
63022380;39;53;36619;12194
63027392;39;53;36619;12194
63032408;39;53;36619;12194
63037413;39;53;36619;12194
63042428;39;53;36619;12194
63047442;39;53;36619;12194
63052454;39;53;36619;12194
63057458;39;53;36619;12194
63062466;39;53;36619;12194
63067483;39;53;36619;12194
63072492;39;53;36619;12194
63077496;39;53;36619;12194
63082507;39;53;36619;12194
63087524;39;53;36619;12194
63092538;39;53;36619;12194
63097551;39;53;36619;12194
63102575;39;53;36619;12194
63107588;39;53;36619;12194
63112605;39;53;36619;12194
63117621;39;53;36619;12194
63122630;39;53;36619;12194
63127647;39;53;36619;12194
63132650;39;53;36619;12194
63137667;39;53;36619;12194
63142682;39;53;36619;12194
63147693;39;53;36619;12194
63152711;39;53;36619;12194
63157719;39;53;36619;12194
63162727;39;53;36619;12194
63167736;39;53;36619;12194
63172756;39;53;36619;12194
63177765;39;53;36619;12194
63182778;39;53;36619;12194
63187785;39;53;36619;12194
63192788;39;53;36619;12194
63197803;39;53;36619;12194
63202805;39;53;36619;12194
63207811;39;53;36619;12194
63212822;39;53;36619;12194
63217826;39;53;36619;12194
63222844;39;53;36619;12194
63227858;39;53;36619;12194
63232872;39;53;36619;12194
63237882;39;53;36619;12194
63242900;39;53;36619;12194
63247911;39;53;36619;12194
63252917;39;53;36619;12194
63257932;39;53;36619;12194
63262952;39;53;36619;12194
63267962;39;53;36619;12194
63272964;39;53;36619;12194
63277972;39;53;36619;12194
63282980;39;53;36619;12194
63287985;39;53;36619;12194
63292993;39;53;36619;12194
63298010;39;53;36619;12194
63303022;39;53;36619;12194
63308037;39;53;36619;12194
63313048;39;53;36619;12194
63318062;39;53;36619;12194
63323067;39;53;36619;12194
63328083;39;53;36619;12194
63333092;39;53;36619;12194
63338099;39;53;36619;12194
63343113;39;53;36619;12194
63348134;39;53;36619;12194
63353142;39;53;36619;12194
63358159;39;53;36619;12194
63363168;39;53;36619;12194
63368183;39;53;36619;12194
63373201;39;53;36619;12194
63378214;39;53;36619;12194
63383224;39;53;36619;12194
63388227;39;53;36619;12194
63393234;39;53;36619;12194
63398242;39;53;36619;12194
63403260;39;53;36619;12194
63408285;39;53;36619;12194
63413302;39;53;36619;12194
63418327;39;53;36619;12194
63423334;39;53;36619;12194
63428345;39;53;36619;12194
63433353;39;53;36619;12194
63438363;39;53;36619;12194
63443366;39;53;36619;12194
63448375;39;53;36619;12194
63453391;39;53;36619;12194
63458403;39;53;36619;12194
63463419;39;53;36619;12194
63468431;39;53;36619;12194
63473438;39;53;36619;12194
63478448;39;53;36619;12194
63483461;39;53;36619;12194
63488475;39;53;36619;12194
63493481;39;53;36619;12194
63498487;39;53;36619;12194
63503497;39;53;36619;12194
63508505;39;53;36619;12194
63513514;39;53;36619;12194
63518527;39;53;36619;12194
63523537;39;53;36619;12194
63528544;39;53;36619;12194
63533556;39;53;36619;12194
63538570;39;53;36619;12194
63543587;39;53;36619;12194
63548593;39;53;36619;12194
63553606;39;53;36619;12194
63558612;39;53;36619;12194
63563626;39;53;36619;12194
63568634;39;53;36619;12194
63573638;39;53;36619;12194
63578642;39;53;36619;12194
63583657;39;53;36619;12194
63588667;39;53;36619;12194
63593690;39;53;36619;12194
63598705;39;53;36619;12194
63603714;39;53;36619;12194
63608728;39;53;36619;12194
63613735;39;53;36619;12194
63618759;39;53;36619;12194
63623772;39;53;36619;12194
63628795;39;53;36619;12194
63633811;39;53;36619;12194
63638835;39;53;36619;12194
63643841;39;53;36619;12194
63648845;39;53;36619;12194
63653858;39;53;36619;12194
63658865;39;53;36619;12194
63663871;39;53;36619;12194
63668878;39;53;36619;12194
63673895;39;53;36619;12194
63678904;39;53;36619;12194
63683914;39;53;36619;12194
63688929;39;53;36619;12194
63693946;39;53;36619;12194
63698957;39;53;36619;12194
63703968;39;53;36619;12194
63708978;39;53;36619;12194
63713992;39;53;36619;12194
63719006;39;53;36619;12194
63724022;39;53;36619;12194
63729039;39;53;36619;12194
63734043;39;53;36619;12194
63739053;39;53;36619;12194
63744066;39;53;36619;12194
63749076;39;53;36619;12194
63754088;39;53;36619;12194
63759111;39;53;36619;12194
63764122;39;53;36619;12194
63769130;39;53;36619;12194
63774143;39;53;36619;12194
63779155;39;53;36619;12194
63784170;39;53;36619;12194
63789188;39;53;36619;12194
63794203;39;53;36619;12194
63799213;39;53;36619;12194
63804216;39;53;36619;12194
63809221;39;53;36619;12194
63814233;39;53;36619;12194
63819255;39;53;36619;12194
63824270;39;53;36619;12194
63829294;39;53;36619;12194
63834299;39;53;36619;12194
63839305;39;53;36619;12194
63844312;39;53;36619;12194
63849324;39;53;36619;12194
63854341;39;53;36619;12194
63859353;39;53;36619;12194
63864369;39;53;36619;12194
63869386;39;53;36619;12194
63874402;39;53;36619;12194
63879416;39;53;36619;12194
63884433;39;53;36619;12194
63889442;39;53;36619;12194
63894454;39;53;36619;12194
63899459;39;53;36619;12194
63904464;39;53;36619;12194
63909480;39;53;36619;12194
63914495;39;53;36619;12194
63919508;39;53;36619;12194
63924519;39;53;36619;12194
63929531;39;53;36619;12194
63934541;39;53;36619;12194
63939555;39;53;36619;12194
63944578;39;53;36619;12194
63949592;39;53;36619;12194
63954597;39;53;36619;12194
63959606;39;53;36619;12194
63964610;39;53;36619;12194
63969624;39;53;36619;12194
63974642;39;53;36619;12194
63979656;39;53;36619;12194
63984661;39;53;36619;12194
63989672;39;53;36619;12194
63994690;39;53;36619;12194
63999694;39;53;36619;12194
64004705;39;53;36619;12194
64009715;39;53;36619;12194
64014724;39;53;36619;12194
64019744;39;53;36619;12194
64024754;39;53;36619;12194
64029768;39;53;36619;12194
64034777;39;53;36619;12194
64039794;39;53;36619;12194
64044800;39;53;36619;12194
64049820;39;53;36619;12194
64054833;39;53;36619;12194
64059845;39;53;36619;12194
64064864;39;53;36619;12194
64069873;39;53;36619;12194
64074890;39;53;36619;12194
64079893;39;53;36619;12194
64084902;39;53;36619;12194
64089913;39;53;36619;12194
64094929;39;53;36619;12194
64099940;39;53;36619;12194
64104947;39;53;36619;12194
64109951;39;53;36619;12194
64114962;39;53;36619;12194
64119971;39;53;36619;12194
64124994;39;53;36619;12194
64130003;39;53;36619;12194
64135016;39;53;36619;12194
64140032;39;53;36619;12194
64145043;39;53;36619;12194
64150051;39;53;36619;12194
64155056;39;53;36619;12194
64160061;39;53;36619;12194
64165069;39;53;36619;12194
64170077;39;53;36619;12194
64175085;39;53;36619;12194
64180098;39;53;36619;12194
64185103;39;53;36619;12194
64190112;39;53;36619;12194
64195116;39;53;36619;12194
64200125;39;53;36619;12194
64205139;39;53;36619;12194
64210151;39;53;36619;12194
64215165;39;53;36619;12194
64220176;39;53;36619;12194
64225192;39;53;36619;12194
64230218;39;53;36619;12194
64235225;39;53;36619;12194
64240229;39;53;36619;12194
64245236;39;53;36619;12194
64250251;39;53;36619;12194
64255256;39;53;36619;12194
64260263;39;53;36619;12194
64265267;39;53;36619;12194
64270288;39;53;36619;12194
64275303;39;53;36619;12194
64280309;39;53;36619;12194
64285315;39;53;36619;12194
64290328;39;53;36619;12194
64295353;39;53;36619;12194
64300358;39;53;36619;12194
64305362;39;53;36619;12194
64310375;39;53;36619;12194
64315382;39;53;36619;12194
64320399;39;53;36619;12194
64325402;39;53;36619;12194
64330419;39;53;36619;12194
64335432;39;53;36619;12194
64340435;39;53;36619;12194
64345442;39;53;36619;12194
64350453;39;53;36619;12194
64355463;39;53;36619;12194
64360485;39;53;36619;12194
64365497;39;53;36619;12194
64370522;39;53;36619;12194
64375539;39;53;36619;12194
64380552;39;53;36619;12194
64385572;39;53;36619;12194
64390580;39;53;36619;12194
64395600;39;53;36619;12194
64400607;39;53;36619;12194
64405618;39;53;36619;12194
64410631;39;53;36619;12194
64415641;39;53;36619;12194
64420658;39;53;36619;12194
64425665;39;53;36619;12194
64430677;39;53;36619;12194
64435690;39;53;36619;12194
64440706;39;53;36619;12194
64445712;39;53;36619;12194
64450718;39;53;36619;12194
64455741;39;53;36619;12194
64460752;39;53;36619;12194
64465767;39;53;36619;12194
64470770;39;53;36619;12194
64475786;39;53;36619;12194
64480802;39;53;36619;12194
64485809;39;53;36619;12194
64490828;39;53;36619;12194
64495839;39;53;36619;12194
64500854;39;53;36619;12194
64505871;39;53;36619;12194
64510887;39;53;36619;12194
64515896;39;53;36619;12194
64520899;39;53;36619;12194
64525914;39;53;36619;12194
64530927;39;53;36619;12194
64535936;39;53;36619;12194
64540946;39;53;36619;12194
64545950;39;53;36619;12194
64550964;39;53;36619;12194
64555978;39;53;36619;12194
64560980;39;53;36619;12194
64565994;39;53;36619;12194
64571004;39;53;36619;12194
64576012;39;53;36619;12194
64581024;39;53;36619;12194
64586038;39;53;36619;12194
64591050;39;53;36619;12194
64596064;39;53;36619;12194
64601079;39;53;36619;12194
64606103;39;53;36619;12194
64611113;39;53;36619;12194
64616125;39;53;36619;12194
64621150;39;53;36619;12194
64626162;39;53;36619;12194
64631165;39;53;36619;12194
64636177;39;53;36619;12194
64641189;39;53;36619;12194
64646196;39;53;36619;12194
64651221;39;53;36619;12194
64656236;39;53;36619;12194
64661253;39;53;36619;12194
64666261;39;53;36619;12194
64671277;39;53;36619;12194
64676283;39;53;36619;12194
64681301;39;53;36619;12194
64686303;39;53;36619;12194
64691309;39;53;36619;12194
64696313;39;53;36619;12194
64701326;39;53;36619;12194
64706343;39;53;36619;12194
64711360;39;53;36619;12194
64716363;39;53;36619;12194
64721370;39;53;36619;12194
64726375;39;53;36619;12194
64731391;39;53;36619;12194
64736401;39;53;36619;12194
64741404;39;53;36619;12194
64746419;39;53;36619;12194
64751434;39;53;36619;12194
64756454;39;53;36619;12194
64761462;39;53;36620;12194
64766478;39;53;36620;12194
64771492;39;53;36620;12194
64776495;39;53;36620;12194
64781502;39;53;36620;12194
64786513;39;53;36620;12194
64791524;39;53;36620;12194
64796536;39;53;36620;12194
64801539;39;53;36620;12194
64806554;39;53;36620;12194
64811561;39;53;36620;12194
64816567;39;53;36620;12194
64821586;39;53;36620;12194
64826602;39;53;36620;12194
64831611;39;53;36620;12194
64836614;39;53;36620;12194
64841624;39;53;36620;12194
64846632;39;53;36620;12194
64851644;39;53;36620;12194
64856649;39;53;36620;12194
64861656;39;53;36620;12194
64866668;39;53;36620;12194
64871693;39;53;36620;12194
64876710;39;53;36620;12194
64881720;39;53;36620;12194
64886727;39;53;36620;12194
64891733;39;53;36620;12194
64896747;39;53;36620;12194
64901754;39;53;36620;12194
64906769;39;53;36620;12194
64911784;39;53;36620;12194
64916800;39;53;36620;12194
64921820;39;53;36620;12194
64926824;39;53;36620;12194
64931837;39;53;36620;12194
64936852;39;53;36620;12194
64941863;39;53;36620;12194
64946871;39;53;36620;12194
64951878;39;53;36620;12194
64956890;39;53;36620;12194
64961904;39;53;36620;12194
64966908;39;53;36620;12194
64971917;39;53;36620;12194
64976921;39;53;36620;12194
64981932;39;53;36620;12194
64986942;39;53;36620;12194
64991948;39;53;36620;12194
64996964;39;53;36620;12194
65001972;39;53;36620;12194
65006987;39;53;36620;12194
65012009;39;53;36620;12194
65017014;39;53;36620;12194
65022019;39;53;36620;12194
65027028;39;53;36620;12194
65032036;39;53;36620;12194
65037047;39;53;36620;12194
65042064;39;53;36620;12194
65047072;39;53;36620;12194
65052090;39;53;36620;12194
65057093;39;53;36620;12194
65062108;39;53;36620;12194
65067115;39;53;36620;12194
65072127;39;53;36620;12194
Timeout
65084269;39;53;36620;12194
65089273;39;53;36620;12194
65094284;39;53;36620;12194
65099298;39;53;36620;12194
65104310;39;53;36620;12194
65109322;39;53;36620;12194
65114331;39;53;36620;12194
65119349;39;53;36620;12194
65124362;39;53;36620;12194
65129374;39;53;36620;12194
65134380;39;53;36620;12194
65139396;39;53;36620;12194
65144402;39;53;36620;12194
65149417;39;53;36620;12194
65154434;39;53;36620;12194
65159449;39;53;36620;12194
65164457;39;53;36620;12194
65169474;39;53;36620;12194
65174485;39;53;36620;12194
65179493;39;53;36620;12194
65184509;39;53;36620;12194
65189525;39;53;36620;12194
65194532;39;53;36620;12194
65199543;39;53;36620;12194
65204551;39;53;36620;12194
65209559;39;53;36620;12194
65214566;39;53;36620;12194
65219581;39;53;36620;12194
65224596;39;53;36620;12204
65229610;39;53;36620;12219
65234613;39;53;36620;12219
65239634;39;53;36620;12219
65244647;39;53;36620;12219
65249655;39;53;36620;12219
65254668;39;53;36620;12219
65259682;39;53;36620;12219
65264685;39;53;36620;12219
65269690;39;53;36620;12219
65274710;39;53;36620;12219
65279723;39;53;36620;12219
65284728;39;53;36620;12219
65289734;39;53;36620;12219
65294741;39;53;36620;12219
65299754;39;53;36620;12219
65304770;39;53;36620;12219
65309783;39;53;36620;12219
65314792;39;53;36620;12219
65319806;39;53;36620;12219
65324824;39;53;36620;12219
65329841;39;53;36620;12219
65334847;39;53;36620;12219
65339859;39;53;36620;12219
65344873;39;53;36620;12219
65349888;39;53;36620;12219
65354894;39;53;36620;12219
65359898;39;53;36620;12219
65364916;39;53;36620;12219
65369939;39;53;36620;12219
65374957;39;53;36620;12219
65379974;39;53;36620;12219
65384990;39;53;36620;12219
65390012;39;53;36620;12219
65395028;39;53;36620;12219
65400034;39;53;36620;12219
65405040;39;53;36620;12219
65410047;39;53;36620;12219
65415060;39;53;36620;12219
65420070;39;53;36620;12219
65425094;39;53;36620;12219
65430097;39;53;36620;12219
65435103;39;53;36620;12219
65440120;39;53;36620;12219
65445129;39;53;36620;12219
65450131;39;53;36620;12219
65455134;39;53;36620;12219
65460145;39;53;36620;12219
65465158;39;53;36620;12219
65470165;39;53;36620;12219
65475168;39;53;36620;12219
65480172;39;53;36620;12219
65485185;39;53;36620;12219
65490198;39;53;36620;12219
65495204;39;53;36620;12219
65500218;39;53;36620;12219
65505234;39;53;36620;12219
65510248;39;53;36620;12219
65515264;39;53;36620;12219
65520270;39;53;36620;12219
65525284;39;53;36620;12219
65530287;39;53;36620;12219
65535303;39;53;36620;12219
65540310;39;53;36620;12219
65545319;39;53;36620;12219
65550333;39;53;36620;12219
65555336;39;53;36620;12219
65560352;39;53;36620;12219
65565365;39;53;36620;12219
65570369;39;53;36620;12219
65575381;39;53;36620;12219
65580392;39;53;36620;12219
65585402;39;53;36620;12219
65590418;39;53;36620;12219
65595431;39;53;36620;12219
65600449;39;53;36620;12219
65605466;39;53;36620;12219
65610476;39;53;36620;12219
65615491;39;53;36620;12219
65620499;39;53;36620;12219
65625507;39;53;36620;12219
65630513;39;53;36620;12219
65635519;39;53;36620;12219
65640535;39;53;36620;12219
65645548;39;53;36620;12219
65650556;39;53;36620;12219
65655570;39;53;36620;12219
65660576;39;53;36620;12219
65665588;39;53;36620;12219
65670592;39;53;36620;12219
65675596;39;53;36620;12219
65680608;39;53;36620;12219
65685616;39;53;36620;12219
65690624;39;53;36620;12219
65695642;39;53;36620;12219
65700657;39;53;36620;12219
65705667;39;53;36620;12219
65710676;39;53;36620;12219
65715693;39;53;36620;12219
65720706;39;53;36620;12219
65725715;39;53;36620;12219
65730725;39;53;36620;12219
65735734;39;53;36620;12219
65740749;39;53;36620;12219
65745761;39;53;36620;12219
65750765;39;53;36620;12219
65755774;39;53;36620;12219
65760789;39;53;36620;12219
65765800;39;53;36620;12219
65770811;39;53;36620;12219
65775822;39;53;36620;12219
65780833;39;53;36620;12219
65785837;39;53;36620;12219
65790855;39;53;36620;12219
65795862;39;53;36620;12219
65800875;39;53;36620;12219
65805879;39;53;36620;12219
65810894;39;53;36620;12219
65815899;39;53;36620;12219
65820905;39;53;36620;12219
65825922;39;53;36620;12219
65830935;39;53;36620;12219
65835937;39;53;36620;12219
65840940;39;53;36620;12219
65845955;39;53;36620;12219
65850966;39;53;36620;12219
65855980;39;53;36620;12219
65860989;39;53;36620;12219
65866004;39;53;36620;12219
65871016;39;53;36620;12219
65876029;39;53;36620;12219
65881044;39;53;36620;12219
65886060;39;53;36620;12219
65891078;39;53;36620;12219
65896089;39;53;36620;12219
65901104;39;53;36620;12219
65906116;39;53;36620;12219
65911120;39;53;36620;12219
65916127;39;53;36620;12219
65921131;39;53;36620;12219
65926149;39;53;36620;12219
65931169;39;53;36620;12219
65936172;39;53;36620;12219
65941178;39;53;36620;12219
65946196;39;53;36620;12219
65951206;39;53;36620;12219
65956216;39;53;36620;12219
65961227;39;53;36620;12219
65966240;39;53;36620;12219
65971247;39;53;36620;12219
65976253;39;53;36620;12219
65981271;39;53;36620;12219
65986278;39;53;36620;12219
65991290;39;53;36620;12219
65996299;39;53;36620;12219
66001307;39;53;36620;12219
66006321;39;53;36620;12219
66011340;39;53;36620;12219
66016349;39;53;36620;12219
66021363;39;53;36620;12219
66026368;39;53;36620;12219
66031380;39;53;36620;12219
66036384;39;53;36620;12219
66041388;39;53;36620;12219
66046393;39;53;36620;12219
66051403;39;53;36620;12219
66056412;39;53;36620;12219
66061421;39;53;36620;12219
66066431;39;53;36620;12219
66071455;39;53;36620;12219
66076458;39;53;36620;12219
66081469;39;53;36620;12219
66086481;39;53;36620;12219
66091490;39;53;36620;12219
66096500;39;53;36620;12219
66101513;39;53;36620;12219
66106516;39;53;36620;12219
66111528;39;53;36620;12219
66116543;39;53;36620;12219
66121554;39;53;36620;12219
66126574;39;53;36620;12219
66131586;39;53;36620;12219
66136609;39;53;36620;12219
66141614;39;53;36620;12219
66146620;39;53;36620;12219
66151631;39;53;36620;12219
66156645;39;53;36620;12219
66161664;39;53;36620;12219
66166678;39;53;36620;12219
66171701;39;53;36620;12219
66176713;39;53;36620;12219
66181727;39;53;36620;12219
66186738;39;53;36620;12219
66191742;39;53;36620;12219
66196811;39;53;36620;12219
66201825;39;53;36620;12219
66206836;39;53;36620;12219
66211853;39;53;36620;12219
66216869;39;53;36620;12219
66221877;39;53;36620;12219
66226890;39;53;36620;12219
66231898;39;53;36620;12219
66236916;39;53;36620;12219
66241926;39;53;36620;12219
66246941;39;53;36620;12219
66251945;39;53;36620;12219
66256954;39;53;36620;12219
66261969;39;53;36620;12219
66266984;39;53;36620;12219
66271999;39;53;36620;12219
66277014;39;53;36620;12219
66282018;39;53;36620;12219
66287038;39;53;36620;12219
66292047;39;53;36620;12219
66297054;39;53;36620;12219
66302057;39;53;36620;12219
66307069;39;53;36620;12219
66312077;39;53;36620;12219
66317095;39;53;36620;12219
66322100;39;53;36620;12219
66327106;39;53;36620;12219
66332119;39;53;36620;12219
66337133;39;53;36620;12219
66342155;39;53;36620;12219
66347167;39;53;36620;12219
66352176;39;53;36620;12219
66357187;39;53;36620;12219
66362204;39;53;36620;12219
66367210;39;53;36620;12219
66372215;39;53;36620;12219
66377223;39;53;36620;12219
66382235;39;53;36620;12219
66387249;39;53;36620;12219
66392258;39;53;36620;12219
66397273;39;53;36620;12219
66402284;39;53;36620;12219
66407308;39;53;36620;12219
66412314;39;53;36620;12219
66417322;39;53;36620;12219
66422328;39;53;36620;12219
66427338;39;53;36620;12219
66432346;39;53;36620;12219
66437362;39;53;36620;12219
66442368;39;53;36620;12219
66447379;39;53;36620;12219
66452391;39;53;36620;12219
66457404;39;53;36620;12219
66462408;39;53;36620;12219
66467412;39;53;36620;12219
66472417;39;53;36620;12219
66477432;39;53;36620;12219
66482436;39;53;36620;12219
66487439;39;53;36620;12219
66492442;39;53;36620;12219
66497464;39;53;36620;12219
66502477;39;53;36620;12219
66507495;39;53;36620;12219
66512498;39;53;36620;12219
66517506;39;53;36620;12219
66522518;39;53;36620;12219
66527530;39;53;36620;12219
66532545;39;53;36620;12219
66537548;39;53;36620;12219
66542570;39;53;36620;12219
66547587;39;53;36620;12219
66552608;39;53;36620;12219
66557622;39;53;36620;12219
66562635;39;53;36620;12219
66567651;39;53;36620;12219
66572664;39;53;36620;12219
66577670;39;53;36620;12219
66582675;39;53;36620;12219
66587680;39;53;36620;12219
66592685;39;53;36620;12219
66597689;39;53;36620;12219
66602695;39;53;36620;12219
66607711;39;53;36620;12219
66612716;39;53;36620;12219
66617734;39;53;36620;12219
66622747;39;53;36620;12219
66627757;39;53;36620;12219
66632763;39;53;36620;12219
66637767;39;53;36620;12219
66642777;39;53;36620;12219
66647794;39;53;36620;12219
66652810;39;53;36620;12219
66657823;39;53;36620;12219
66662836;39;53;36620;12219
66667845;39;53;36620;12219
66672849;39;53;36620;12219
66677866;39;53;36620;12219
66682883;39;53;36620;12219
66687887;39;53;36620;12219
66692902;39;53;36620;12219
66697917;39;53;36620;12219
66702926;39;53;36620;12219
66707939;39;53;36620;12219
66712946;39;53;36620;12219
66717951;39;53;36620;12219
66722967;39;53;36620;12219
66727987;39;53;36620;12219
66733004;39;53;36620;12219
66738016;39;53;36620;12219
66743024;39;53;36620;12219
66748039;39;53;36620;12219
66753060;39;53;36620;12219
66758065;39;53;36620;12219
66763085;39;53;36620;12219
66768099;39;53;36620;12219
66773113;39;53;36620;12219
66778119;39;53;36620;12219
66783136;39;53;36620;12219
66788146;39;53;36620;12219
66793154;39;53;36620;12219
66798168;39;53;36620;12219
66803177;39;53;36620;12219
66808192;39;53;36620;12219
66813208;39;53;36620;12219
66818223;39;53;36620;12219
66823235;39;53;36620;12219
66828248;39;53;36620;12219
66833260;39;53;36620;12219
66838280;39;53;36620;12219
66843294;39;53;36620;12219
66848314;39;53;36620;12219
66853322;39;53;36620;12219
66858330;39;53;36620;12219
66863341;39;53;36620;12219
66868353;39;53;36620;12219
66873363;39;53;36620;12219
66878369;39;53;36620;12219
66883376;39;53;36620;12219
66888387;39;53;36620;12219
66893393;39;53;36620;12219
66898403;39;53;36620;12219
66903410;39;53;36620;12219
66908416;39;53;36620;12219
66913420;39;53;36620;12219
66918425;39;53;36620;12219
66923430;39;53;36620;12219
66928442;39;53;36620;12219
66933466;39;53;36620;12219
66938483;39;53;36620;12219
66943496;39;53;36620;12219
