Time in ms;Wheel1_cw_count;Wheel1_ccw_count;Wheel2_cw_count;Wheel2_ccw_count
63065368;787;379;10482;1134
63070377;787;379;10482;1134
63075393;787;379;10482;1134
63080410;787;379;10482;1134
63085432;787;379;10482;1134
63090443;787;379;10482;1134
63095460;787;379;10482;1134
63100468;787;379;10482;1134
63105484;787;379;10482;1134
63110490;787;379;10482;1134
63115504;787;379;10482;1134
63120516;787;379;10482;1134
63125532;787;379;10482;1134
63130555;787;379;10482;1134
63135565;787;379;10482;1134
63140568;787;379;10482;1134
63145574;787;379;10482;1134
63150590;787;379;10482;1134
63155607;787;379;10482;1134
63160610;787;379;10482;1134
63165623;787;379;10482;1134
63170638;787;379;10482;1134
63175649;787;379;10482;1134
63180653;787;379;10482;1134
63185659;787;379;10482;1134
63190678;787;379;10482;1134
63195684;787;379;10482;1134
63200709;787;379;10482;1134
63205712;787;379;10482;1134
63210727;787;379;10482;1134
63215744;787;379;10482;1134
63220759;787;379;10482;1134
63225776;787;379;10482;1134
63230784;787;379;10482;1134
63235805;787;379;10482;1134
63240816;787;379;10482;1134
63245833;787;379;10482;1134
63250837;787;379;10482;1134
63255854;787;379;10482;1134
63260861;787;379;10482;1134
63265878;787;379;10482;1134
63270895;787;379;10482;1134
63275897;787;379;10482;1134
63280902;787;379;10482;1134
63285923;787;379;10482;1134
63290938;787;379;10482;1134
63295948;787;379;10482;1134
63300965;787;379;10482;1134
63305987;787;379;10482;1134
63311000;787;379;10482;1134
63316003;787;379;10482;1134
63321008;787;379;10482;1134
63326026;787;379;10482;1134
63331039;787;379;10482;1134
63336058;787;379;10482;1134
63341067;787;379;10482;1134
63346092;787;379;10482;1134
63351102;787;379;10482;1134
63356127;787;379;10482;1134
63361138;787;379;10482;1134
63366142;787;379;10482;1134
63371152;787;380;10482;1134
63376157;790;380;10482;1134
63381174;795;380;10482;1134
63386192;795;380;10482;1134
63391208;795;380;10482;1134
63396210;795;380;10482;1134
63401219;795;380;10482;1134
63406230;795;380;10482;1134
63411246;795;380;10482;1134
63416249;795;380;10482;1134
63421261;795;380;10482;1134
63426275;795;380;10482;1134
63431286;795;380;10482;1134
63436302;795;380;10482;1134
63441317;795;380;10482;1134
63446332;795;380;10482;1134
63451337;795;380;10482;1134
63456361;795;380;10482;1134
63461378;795;380;10482;1134
63466385;795;380;10482;1134
63471399;795;380;10482;1134
63476409;795;380;10482;1134
63481419;795;380;10482;1134
63486434;795;380;10482;1134
63491439;795;380;10482;1134
63496457;795;380;10482;1134
63501469;795;380;10482;1134
63506476;795;380;10482;1134
63511491;795;380;10482;1134
63516494;795;380;10482;1134
63521499;795;380;10482;1134
63526508;795;380;10482;1134
63531518;795;380;10482;1134
63536526;795;380;10482;1134
63541536;795;380;10482;1134
63546541;795;380;10482;1134
63551559;795;380;10482;1134
63556575;795;380;10482;1134
63561583;795;380;10482;1134
63566594;795;380;10482;1134
63571608;795;380;10482;1134
63576611;795;380;10482;1134
63581622;795;380;10482;1134
63586630;795;380;10482;1134
63591646;795;380;10482;1134
63596659;795;380;10482;1134
63601675;795;380;10482;1134
63606689;795;380;10482;1134
63611706;795;380;10482;1134
63616723;795;380;10482;1134
63621735;795;380;10482;1134
63626748;795;380;10482;1134
63631765;795;380;10482;1134
63636775;795;380;10482;1134
63641792;795;380;10482;1134
63646808;795;380;10482;1134
63651816;795;380;10482;1134
63656829;795;380;10482;1134
63661846;795;380;10482;1134
63666864;795;380;10482;1134
63671866;795;380;10482;1134
63676883;795;380;10482;1134
63681900;795;380;10482;1134
63686911;795;380;10482;1134
63691924;795;380;10482;1134
63696947;795;380;10482;1134
63701959;795;380;10482;1134
63706972;795;380;10482;1134
63711975;795;380;10482;1134
63716992;795;380;10482;1134
63722006;795;380;10482;1134
63727019;795;380;10482;1134
63732023;795;380;10482;1134
63737029;795;380;10482;1134
63742034;795;380;10482;1134
63747042;795;380;10482;1134
63752055;795;380;10482;1134
63757066;795;380;10482;1134
63762072;795;380;10482;1134
63767076;795;380;10482;1134
63772098;795;380;10482;1134
63777107;795;380;10482;1134
63782124;795;380;10482;1134
63787142;795;380;10482;1134
63792145;795;380;10482;1134
63797148;795;380;10482;1134
63802157;795;380;10482;1134
63807162;795;380;10482;1134
63812177;795;380;10482;1134
63817191;795;380;10482;1134
63822209;795;380;10482;1134
63827220;795;380;10482;1134
63832227;795;380;10482;1134
63837238;795;380;10482;1134
63842243;795;380;10482;1134
63847264;795;380;10482;1134
63852268;795;380;10482;1134
63857274;795;380;10482;1134
63862288;795;380;10482;1134
63867301;795;380;10482;1134
63872318;795;380;10482;1134
63877337;795;380;10482;1134
63882352;795;380;10482;1134
63887369;795;380;10482;1134
63892373;795;380;10482;1134
63897378;795;380;10482;1134
63902387;795;380;10482;1134
63907398;795;380;10482;1134
63912410;795;380;10482;1134
63917413;795;380;10482;1134
63922424;795;380;10482;1134
63927430;795;380;10482;1134
63932438;795;380;10482;1134
63937444;795;380;10482;1134
63942454;795;380;10482;1134
63947464;795;380;10482;1134
63952469;795;380;10482;1134
63957483;795;380;10482;1134
63962509;795;380;10482;1134
63967513;795;380;10482;1134
63972527;795;380;10482;1134
63977530;795;380;10482;1134
63982553;795;380;10482;1134
63987559;795;380;10482;1134
63992564;795;380;10482;1134
63997574;795;380;10482;1134
Timeout
64009718;795;380;10482;1134
64014728;795;380;10482;1134
64019738;795;380;10482;1134
64024754;795;380;10482;1134
64029767;795;380;10482;1134
64034778;795;380;10482;1134
64039796;795;380;10482;1134
64044813;795;380;10482;1134
64049825;795;380;10482;1134
64054830;795;380;10482;1134
64059846;795;380;10482;1134
64064853;795;380;10482;1134
64069868;795;380;10482;1134
64074872;795;380;10482;1134
64079878;795;380;10482;1134
64084887;795;380;10482;1134
64089894;795;380;10482;1134
64094905;795;380;10482;1134
64099917;795;380;10482;1134
64104926;795;380;10482;1134
64109930;795;380;10482;1134
64114937;795;380;10482;1134
64119951;795;380;10482;1134
64124955;795;380;10482;1134
64129966;795;380;10482;1134
64134971;795;380;10482;1134
64139995;795;380;10482;1134
64145002;795;380;10482;1134
64150004;795;380;10482;1134
64155018;795;380;10482;1134
64160030;795;380;10482;1134
64165038;795;380;10482;1134
64170045;795;380;10482;1134
64175057;795;380;10482;1134
64180062;795;380;10482;1134
64185075;795;380;10482;1134
64190079;795;380;10482;1134
64195084;795;380;10482;1134
64200089;795;380;10482;1134
64205097;795;380;10482;1134
64210104;795;380;10482;1134
64215110;795;380;10482;1134
64220123;795;380;10482;1134
64225134;795;380;10482;1134
64230139;795;380;10482;1134
64235156;795;380;10482;1134
64240167;795;380;10482;1134
64245171;795;380;10482;1134
64250179;795;380;10482;1134
64255187;795;380;10482;1134
64260209;795;380;10482;1134
64265223;795;380;10482;1134
64270240;795;380;10482;1134
64275251;795;380;10482;1134
64280255;795;380;10482;1134
64285260;795;380;10482;1134
64290273;795;380;10482;1134
64295287;795;380;10482;1134
64300308;795;380;10482;1134
64305314;795;380;10482;1134
64310325;795;380;10482;1134
64315338;795;380;10482;1134
64320355;795;380;10482;1134
64325365;795;380;10482;1134
64330380;795;380;10482;1134
64335386;795;380;10482;1134
64340402;795;380;10482;1134
64345416;796;380;10482;1134
64350441;798;380;10482;1134
64355454;805;380;10482;1134
64360459;809;380;10482;1134
64365470;809;382;10482;1134
64370473;811;382;10482;1134
64375487;818;382;10482;1134
64380501;823;382;10482;1134
64385504;823;384;10482;1134
64390521;824;384;10482;1134
64395526;824;384;10482;1134
64400541;824;384;10482;1134
64405551;824;384;10482;1134
64410555;824;384;10482;1134
64415559;824;384;10482;1134
64420571;824;384;10482;1134
64425586;824;384;10482;1134
64430592;824;384;10482;1134
64435596;824;384;10482;1134
64440608;824;384;10482;1134
64445612;824;384;10482;1134
64450637;824;384;10482;1134
64455641;824;384;10482;1134
64460650;824;384;10482;1134
64465655;824;384;10482;1134
64470672;824;384;10482;1134
64475685;824;384;10482;1134
64480695;824;384;10482;1134
64485709;824;384;10482;1134
64490724;824;384;10482;1134
64495729;824;384;10482;1134
64500732;824;384;10482;1134
64505747;824;384;10482;1134
64510758;824;384;10482;1134
64515772;824;384;10482;1134
64520775;824;384;10482;1134
64525787;824;384;10482;1134
64530792;824;384;10482;1134
64535795;824;384;10482;1134
64540810;824;384;10482;1134
64545833;824;384;10482;1134
64550839;824;384;10482;1134
64555850;824;384;10482;1134
64560857;824;384;10482;1134
64565864;824;384;10482;1134
64570889;824;384;10482;1134
64575904;824;384;10482;1134
64580918;824;384;10482;1134
64585929;824;384;10482;1134
64590936;824;384;10482;1134
64595946;824;384;10482;1134
64600964;824;384;10482;1134
64605969;824;384;10482;1134
64610973;824;384;10482;1134
64615980;824;384;10482;1134
64620997;824;384;10482;1134
64626004;824;384;10482;1134
64631010;824;384;10482;1134
64636022;824;384;10482;1134
64641030;824;384;10482;1134
64646040;824;384;10482;1134
64651045;824;384;10482;1134
64656059;824;384;10482;1134
64661077;824;384;10482;1134
64666088;824;384;10482;1134
64671101;824;384;10482;1134
64676120;824;384;10482;1134
64681136;824;384;10482;1134
64686150;824;384;10482;1134
64691171;824;384;10482;1134
64696182;824;384;10482;1134
64701194;824;384;10482;1134
64706199;824;384;10482;1134
64711204;824;384;10482;1134
64716223;824;384;10482;1134
64721240;824;384;10482;1134
64726245;824;384;10482;1134
64731252;824;384;10482;1134
64736267;824;384;10482;1134
64741271;824;384;10482;1134
64746288;824;384;10482;1134
64751301;824;384;10482;1134
64756320;824;384;10482;1134
64761335;824;384;10482;1134
64766339;824;384;10482;1134
64771356;824;384;10482;1134
64776359;824;384;10482;1134
64781367;824;384;10482;1134
64786378;824;384;10482;1134
64791395;824;384;10482;1134
64796407;824;384;10482;1134
64801419;824;384;10482;1134
64806425;824;384;10482;1134
64811447;824;384;10482;1134
64816450;824;384;10482;1134
64821464;824;384;10482;1134
64826475;824;384;10482;1134
64831491;824;384;10482;1134
64836501;824;384;10482;1134
64841504;824;384;10482;1134
64846520;824;384;10482;1134
64851545;824;384;10482;1134
64856562;824;384;10482;1134
64861577;824;384;10482;1134
64866595;824;384;10482;1134
64871598;824;384;10482;1134
64876621;824;384;10482;1134
64881637;824;384;10482;1134
64886653;824;384;10482;1134
64891664;824;384;10482;1134
64896681;824;384;10482;1134
64901687;824;384;10482;1134
64906702;824;384;10482;1134
64911720;824;384;10482;1134
64916734;824;384;10482;1134
64921752;824;384;10482;1134
64926761;824;384;10482;1134
64931776;824;384;10482;1134
64936780;824;384;10482;1134
64941790;824;384;10482;1134
64946806;824;384;10482;1134
64951816;824;384;10482;1134
64956825;824;384;10482;1134
64961840;824;384;10482;1134
64966860;824;384;10482;1134
64971864;824;384;10483;1134
64976887;824;384;10483;1134
64981895;824;384;10483;1134
64986903;824;384;10483;1134
64991916;824;384;10483;1134
64996922;824;384;10483;1135
65001928;824;384;10483;1135
65006943;824;384;10483;1135
65011948;824;384;10483;1135
65016955;824;384;10483;1135
65021964;824;384;10484;1135
65026975;824;384;10487;1135
65031978;824;384;10491;1135
65036984;824;384;10493;1135
65041996;824;384;10494;1140
65047019;824;384;10494;1142
65052029;824;384;10494;1142
65057038;824;384;10494;1142
65062061;824;384;10494;1142
65067072;824;384;10494;1142
65072078;824;384;10494;1142
65077096;824;384;10494;1142
65082106;824;384;10494;1142
65087116;824;384;10494;1142
65092126;824;384;10494;1142
65097131;824;384;10494;1142
65102135;824;384;10494;1142
65107142;824;384;10494;1142
65112149;824;384;10494;1142
65117154;824;384;10494;1142
65122166;824;384;10494;1142
65127174;824;384;10494;1142
65132190;824;384;10494;1142
65137214;824;384;10494;1142
65142227;824;384;10494;1142
65147231;824;384;10494;1142
65152248;824;384;10494;1142
65157265;824;384;10494;1142
65162276;824;384;10494;1142
65167302;824;384;10494;1142
65172309;824;384;10494;1142
65177332;824;384;10494;1142
65182343;824;384;10494;1142
65187347;824;384;10494;1142
65192356;824;384;10494;1142
65197366;824;384;10494;1142
65202384;824;384;10494;1142
65207392;824;384;10494;1142
65212408;824;384;10494;1142
65217414;824;384;10494;1142
65222418;824;384;10494;1142
65227423;824;384;10494;1142
65232439;824;384;10494;1142
65237451;824;384;10494;1142
65242459;824;384;10494;1142
65247474;824;384;10494;1142
65252487;824;384;10494;1142
65257496;824;384;10494;1142
65262510;824;384;10494;1142
65267516;824;384;10494;1142
65272527;824;384;10494;1142
65277530;824;384;10494;1142
65282556;824;384;10494;1142
65287567;824;384;10494;1142
65292575;824;384;10494;1142
65297587;824;384;10494;1142
65302604;824;384;10494;1142
65307618;824;384;10494;1142
65312625;824;384;10494;1142
65317634;824;384;10494;1142
65322649;824;384;10494;1142
65327656;824;384;10494;1142
65332660;824;384;10494;1142
65337664;824;384;10494;1142
65342666;824;384;10494;1142
65347674;824;384;10494;1142
65352685;824;384;10494;1142
65357703;824;384;10494;1142
65362713;824;384;10494;1142
65367716;824;384;10494;1142
65372723;824;384;10494;1142
65377741;824;384;10494;1142
65382755;824;384;10494;1142
65387764;824;384;10494;1142
65392787;824;384;10494;1142
65397800;824;384;10494;1142
65402808;824;384;10494;1142
65407825;824;384;10494;1142
65412850;824;384;10494;1142
65417864;824;384;10494;1142
65422869;824;384;10494;1142
65427873;824;384;10494;1142
65432898;824;384;10494;1142
65437912;824;384;10494;1142
65442917;824;384;10494;1142
65447925;824;384;10494;1142
65452942;824;384;10494;1142
65457949;824;384;10494;1142
65462952;824;384;10494;1142
65467960;824;384;10494;1142
65472972;824;384;10494;1142
65477988;824;384;10494;1142
65483012;824;384;10494;1142
65488027;824;384;10494;1142
65493036;824;384;10494;1142
65498059;824;384;10494;1142
65503074;824;384;10494;1142
65508092;824;384;10494;1142
65513105;824;384;10494;1142
65518112;824;384;10494;1142
65523128;824;384;10494;1142
65528144;824;384;10494;1142
65533158;824;384;10494;1142
65538175;824;384;10494;1142
65543191;824;384;10494;1142
65548194;824;384;10494;1142
65553200;824;384;10494;1142
65558217;824;384;10494;1142
65563231;824;384;10494;1142
65568248;824;384;10494;1142
65573252;824;384;10494;1142
65578256;824;384;10494;1142
65583263;824;384;10494;1142
65588279;824;384;10494;1142
65593293;824;384;10494;1142
65598305;824;384;10494;1142
65603320;824;384;10494;1142
65608323;824;384;10494;1142
65613336;824;384;10494;1142
65618356;824;384;10494;1142
65623374;824;384;10494;1142
65628397;824;384;10494;1142
65633413;824;384;10494;1142
65638420;824;384;10494;1142
65643423;824;384;10494;1142
65648439;824;384;10494;1142
65653458;824;384;10494;1142
65658477;824;384;10494;1142
65663482;824;384;10494;1142
65668507;824;384;10494;1142
65673522;824;384;10494;1142
65678528;824;384;10494;1142
65683543;824;384;10494;1142
65688550;824;384;10494;1142
65693566;824;384;10494;1142
65698583;824;384;10494;1142
65703595;824;384;10494;1142
65708600;824;384;10494;1142
65713611;824;384;10494;1142
65718620;824;384;10494;1142
65723637;824;384;10494;1142
65728651;824;384;10494;1142
65733666;824;384;10494;1142
65738675;824;384;10494;1142
65743692;824;384;10494;1142
65748696;824;384;10494;1142
65753701;824;384;10494;1142
65758718;824;384;10494;1142
65763734;824;384;10494;1142
65768746;824;384;10494;1142
65773756;824;384;10494;1142
65778760;824;384;10494;1142
65783770;824;384;10494;1142
65788777;824;384;10494;1142
65793801;824;384;10494;1142
65798814;824;384;10494;1142
65803828;824;384;10494;1142
65808842;824;384;10494;1142
65813851;824;384;10494;1142
65818864;824;384;10494;1142
65823867;824;384;10494;1142
65828880;824;384;10494;1142
65833892;824;384;10494;1142
65838906;824;384;10494;1142
65843912;824;384;10494;1142
65848915;824;384;10494;1142
65853928;824;384;10494;1142
65858950;826;384;10494;1142
65863968;828;384;10494;1142
65868989;831;384;10494;1142
65873999;835;384;10494;1142
65879022;835;384;10494;1142
65884037;836;384;10494;1142
65889049;836;384;10494;1142
65894066;836;384;10494;1142
65899084;836;384;10494;1142
65904094;836;384;10494;1142
65909106;836;384;10494;1142
65914111;836;384;10494;1142
65919121;836;384;10494;1142
65924132;836;384;10494;1142
65929134;836;384;10494;1142
65934143;836;384;10494;1142
65939165;836;384;10494;1142
65944167;836;384;10494;1142
65949172;836;384;10494;1142
65954177;836;384;10494;1142
65959192;836;384;10494;1142
65964204;836;384;10494;1142
65969212;836;384;10494;1142
65974217;836;384;10494;1142
65979223;836;384;10494;1142
65984241;836;384;10494;1142
65989249;836;384;10494;1142
65994266;836;384;10494;1142
65999270;836;384;10494;1142
66004272;836;384;10494;1142
66009285;836;384;10494;1142
66014294;836;384;10494;1142
66019305;836;384;10494;1142
66024313;836;384;10494;1142
66029321;836;384;10494;1142
66034325;836;384;10494;1142
66039342;836;384;10494;1142
66044347;836;384;10494;1142
66049360;836;384;10494;1142
66054365;836;384;10494;1142
66059376;836;384;10494;1142
66064382;836;384;10494;1142
66069401;836;384;10494;1142
66074418;836;384;10494;1142
66079431;836;384;10494;1142
66084443;836;384;10494;1142
66089450;836;384;10494;1142
66094463;836;384;10494;1142
66099479;836;384;10494;1142
66104486;836;384;10494;1142
66109503;836;384;10494;1142
66114523;836;384;10494;1142
66119535;836;384;10494;1142
66124554;836;384;10494;1142
66129557;836;384;10494;1142
66134565;836;384;10494;1142
66139583;836;384;10494;1142
66144600;836;384;10494;1142
66149618;836;384;10494;1142
66154624;836;384;10494;1142
66159636;836;384;10494;1142
66164651;836;384;10494;1142
66169658;836;384;10494;1142
66174667;836;384;10494;1142
66179672;836;384;10494;1142
66184688;836;384;10494;1142
66189695;836;384;10494;1142
66194709;836;384;10494;1142
66199734;836;384;10494;1142
66204743;836;384;10494;1142
66209755;836;384;10494;1142
66214760;836;384;10494;1142
66219768;836;384;10494;1142
66224781;836;384;10494;1142
66229793;836;384;10494;1142
66234799;836;384;10494;1142
66239812;836;384;10494;1142
66244837;836;384;10494;1142
66249855;836;384;10494;1142
66254870;836;384;10494;1142
66259876;836;384;10494;1142
66264881;836;384;10494;1142
66269883;836;384;10494;1142
66274904;836;384;10494;1142
66279920;836;384;10494;1142
66284936;836;384;10494;1142
66289946;836;384;10494;1142
66294957;836;384;10494;1142
66299966;836;384;10494;1142
66304980;836;384;10494;1142
66310003;836;384;10494;1142
66315015;836;384;10494;1142
66320026;836;384;10494;1142
66325039;836;384;10494;1142
66330053;836;384;10494;1142
66335071;836;384;10494;1142
66340081;836;384;10494;1142
66345088;836;384;10494;1142
66350103;836;384;10494;1142
66355108;836;384;10494;1142
66360123;836;384;10494;1142
66365140;836;384;10494;1142
66370146;836;384;10494;1142
66375162;836;384;10494;1142
66380172;836;384;10494;1142
66385176;836;384;10494;1142
66390183;836;384;10494;1142
66395206;836;384;10494;1142
66400218;836;384;10494;1142
66405231;836;384;10494;1142
66410246;836;384;10494;1142
66415251;836;384;10494;1142
66420258;836;384;10494;1142
66425263;836;384;10494;1142
66430275;836;384;10494;1142
66435279;836;384;10494;1142
66440292;836;384;10494;1142
66445308;836;384;10494;1142
66450318;836;384;10494;1142
66455331;836;384;10494;1142
66460337;836;384;10494;1142
66465347;836;384;10494;1142
66470355;836;384;10494;1142
66475378;836;384;10494;1142
66480386;836;384;10494;1142
66485396;836;384;10494;1142
66490405;836;384;10494;1142
66495409;836;384;10494;1142
66500430;836;384;10494;1142
66505433;836;384;10494;1142
66510458;836;384;10494;1142
66515465;836;384;10494;1142
66520475;836;384;10494;1142
66525483;836;384;10494;1142
66530498;836;384;10494;1142
66535509;836;384;10494;1142
66540513;836;384;10494;1142
66545525;836;384;10494;1142
66550536;836;384;10494;1142
66555541;836;384;10494;1142
66560566;836;384;10494;1142
66565573;836;384;10494;1142
66570579;836;384;10494;1142
66575595;836;384;10494;1142
66580598;836;384;10494;1142
66585611;836;384;10494;1142
66590615;836;384;10494;1142
66595632;836;384;10494;1142
66600635;836;384;10494;1142
66605640;836;384;10494;1142
66610665;836;384;10494;1142
66615674;836;384;10494;1142
66620677;836;384;10494;1142
66625692;836;384;10494;1142
66630704;836;384;10494;1142
66635715;836;384;10494;1142
66640719;836;384;10494;1142
66645740;836;384;10494;1142
66650752;836;384;10494;1142
66655774;836;384;10494;1142
66660784;836;384;10494;1142
66665798;836;384;10494;1142
66670813;836;384;10494;1142
66675823;836;384;10494;1142
66680841;836;384;10494;1142
66685858;836;384;10494;1142
66690871;836;384;10494;1142
66695875;836;384;10494;1142
66700887;836;384;10494;1142
66705901;836;384;10494;1142
66710924;836;384;10494;1142
66715928;836;384;10494;1142
66720930;836;384;10494;1142
66725933;836;384;10494;1142
66730948;836;384;10494;1142
66735955;836;384;10494;1142
66740972;836;384;10494;1142
66745989;836;384;10494;1142
66750996;836;384;10494;1142
66756013;836;384;10494;1142
66761018;836;384;10494;1142
66766035;836;384;10494;1142
66771047;836;384;10494;1142
66776051;836;384;10494;1142
66781060;836;384;10494;1142
66786066;836;384;10494;1142
66791071;836;384;10494;1142
66796082;836;384;10494;1142
66801100;836;384;10494;1142
66806112;836;384;10494;1142
66811128;836;384;10494;1142
66816145;836;384;10494;1142
66821159;836;384;10494;1142
66826162;836;384;10494;1142
66831169;836;384;10494;1142
66836185;836;384;10494;1142
66841188;836;384;10494;1142
66846195;836;384;10494;1142
66851204;836;384;10494;1142
66856211;836;384;10494;1142
66861221;836;384;10494;1142
66866224;836;384;10494;1142
66871249;836;384;10494;1142
66876257;836;384;10494;1142
66881264;836;384;10494;1142
66886271;836;384;10494;1142
66891275;836;384;10494;1142
66896281;836;384;10494;1142
66901288;836;384;10494;1142
66906303;836;384;10494;1142
66911312;836;384;10494;1142
66916325;836;384;10494;1142
66921333;836;384;10494;1142
66926351;836;384;10494;1142
66931361;836;384;10494;1142
66936376;836;384;10494;1142
66941401;836;384;10494;1142
66946416;836;384;10494;1142
66951434;836;384;10494;1142
66956450;836;384;10494;1142
66961462;836;384;10494;1142
66966472;836;384;10494;1142
66971490;836;384;10494;1142
66976505;836;384;10494;1142
66981512;836;384;10494;1142
66986524;836;384;10494;1142
66991528;836;384;10494;1142
66996531;836;384;10494;1142
67001553;836;384;10494;1142
67006566;836;384;10494;1142
67011590;836;384;10494;1142
67016601;836;384;10494;1142
67021607;836;384;10494;1142
67026625;836;384;10494;1142
67031640;836;384;10494;1142
67036653;836;384;10494;1142
67041666;836;384;10494;1142
67046669;836;384;10494;1142
67051683;836;384;10494;1142
67056702;836;384;10494;1142
67061716;836;384;10494;1142
67066732;836;384;10494;1142
67071735;836;384;10494;1142
67076739;836;384;10494;1142
67081747;836;384;10494;1142
67086762;836;384;10494;1142
67091776;836;384;10494;1142
67096799;836;384;10494;1142
67101802;836;384;10494;1142
67106808;836;384;10494;1142
67111816;836;384;10494;1142
67116832;836;384;10494;1142
67121846;836;384;10494;1142
67126863;836;384;10494;1142
67131876;836;384;10494;1142
67136881;836;384;10494;1142
67141889;836;384;10494;1142
67146900;836;384;10494;1142
67151911;836;384;10494;1142
67156928;836;384;10494;1142
67161945;836;384;10494;1142
67166952;836;384;10494;1142
67171969;836;384;10494;1142
67176984;836;384;10494;1142
67181987;836;384;10494;1142
67187001;836;384;10494;1142
67192008;836;384;10494;1142
67197019;836;384;10494;1142
67202033;836;384;10494;1142
67207044;836;384;10494;1142
67212061;836;384;10494;1142
67217071;836;384;10494;1142
67222096;836;384;10494;1142
67227108;836;384;10494;1142
67232112;836;384;10494;1142
67237116;836;384;10494;1142
67242122;836;384;10494;1142
67247128;836;384;10494;1142
67252141;836;384;10494;1142
67257149;836;384;10494;1142
67262173;836;384;10494;1142
67267186;836;384;10494;1142
67272206;836;384;10494;1142
67277212;836;384;10494;1142
67282215;836;384;10494;1142
67287232;836;384;10494;1142
67292238;836;384;10494;1142
67297243;836;384;10494;1142
67302251;836;384;10494;1142
67307258;836;384;10494;1142
67312276;836;384;10494;1142
67317299;836;384;10494;1142
67322309;836;384;10494;1142
67327324;836;384;10494;1142
67332337;836;384;10494;1142
67337359;836;384;10494;1142
67342363;836;384;10494;1142
67347372;836;384;10494;1142
67352395;836;384;10494;1142
67357406;836;384;10494;1142
67362411;836;384;10494;1142
67367417;836;384;10494;1142
67372441;836;384;10494;1142
67377456;836;384;10494;1142
67382465;836;384;10494;1142
67387469;836;384;10494;1142
67392472;836;384;10494;1142
67397476;836;384;10494;1142
67402484;836;384;10494;1142
67407501;836;384;10494;1142
67412505;836;384;10494;1142
67417508;836;384;10494;1142
67422512;836;384;10494;1142
67427518;836;384;10494;1142
67432542;836;384;10494;1142
67437551;836;384;10494;1142
67442558;836;384;10494;1142
67447566;836;384;10494;1142
67452586;836;384;10494;1142
67457600;836;384;10494;1142
67462607;836;384;10494;1142
67467628;836;384;10494;1142
67472630;836;384;10494;1142
67477645;836;384;10494;1142
67482650;836;384;10494;1142
67487666;836;384;10494;1142
67492678;836;384;10494;1142
67497687;836;384;10494;1142
67502692;836;384;10494;1142
67507704;836;384;10494;1142
67512714;836;384;10494;1142
67517725;836;384;10494;1142
67522742;836;384;10494;1142
67527744;836;384;10494;1142
67532754;836;384;10494;1142
67537763;836;384;10494;1142
67542783;836;384;10494;1142
67547794;836;384;10494;1142
67552802;836;384;10494;1142
67557815;836;384;10494;1142
67562831;836;384;10494;1142
67567844;836;384;10494;1142
67572849;836;384;10494;1142
67577862;836;384;10494;1142
67582880;836;384;10494;1142
67587903;836;384;10496;1142
67592921;836;384;10501;1142
67597936;836;384;10508;1142
67602942;836;384;10513;1142
67607956;836;384;10513;1144
67612961;836;384;10513;1145
67617965;836;384;10522;1145
67622973;836;384;10529;1145
67627990;836;384;10536;1145
67632992;836;384;10544;1145
67637997;836;384;10550;1145
67643011;836;384;10557;1145
67648029;836;384;10564;1145
67653038;836;384;10571;1145
67658050;836;384;10578;1145
67663057;836;384;10578;1145
67668079;836;384;10578;1145
67673090;836;384;10578;1145
67678107;836;384;10578;1145
67683117;836;384;10578;1145
67688133;836;384;10578;1145
67693138;836;384;10578;1145
67698148;836;384;10578;1145
67703158;836;384;10578;1145
67708171;836;384;10578;1145
67713187;836;384;10578;1145
67718208;836;384;10578;1145
67723223;836;384;10578;1145
67728227;836;384;10578;1145
67733230;836;384;10578;1145
67738247;836;384;10578;1145
67743263;836;384;10578;1145
67748279;836;384;10578;1149
67753295;836;384;10578;1149
67758307;836;384;10578;1149
67763322;836;384;10578;1149
67768338;836;384;10578;1149
67773356;836;384;10578;1149
67778372;836;384;10578;1149
67783380;836;384;10578;1149
67788386;836;384;10578;1149
67793401;836;384;10578;1149
67798405;836;384;10578;1149
67803429;836;384;10578;1149
67808433;836;384;10578;1149
67813445;836;384;10578;1149
67818455;836;384;10578;1149
67823460;836;384;10578;1149
67828467;836;384;10578;1149
67833485;836;384;10578;1149
67838490;836;384;10578;1149
67843499;836;384;10578;1149
67848511;836;384;10578;1149
67853518;836;384;10578;1149
67858533;836;384;10578;1149
67863552;836;384;10578;1149
67868558;836;384;10578;1149
67873567;836;384;10578;1149
67878577;836;384;10578;1149
67883581;836;384;10578;1149
67888584;836;384;10578;1149
67893601;836;384;10578;1149
67898605;836;384;10578;1149
67903614;836;384;10578;1149
67908619;836;384;10578;1149
67913624;836;384;10578;1149
67918638;836;384;10578;1149
67923655;836;384;10578;1149
67928665;836;384;10578;1149
67933682;836;384;10578;1149
67938689;836;384;10578;1149
67943697;836;384;10578;1149
67948713;836;384;10578;1149
67953724;836;384;10578;1149
67958732;836;384;10578;1149
67963739;836;384;10578;1149
67968752;836;384;10578;1149
67973771;836;384;10578;1149
67978788;836;384;10578;1149
67983803;836;384;10578;1149
67988809;836;384;10578;1149
67993813;836;384;10578;1149
67998818;836;384;10578;1149
68003835;836;384;10578;1149
68008850;836;384;10578;1149
68013855;836;384;10578;1149
68018870;836;384;10578;1149
68023879;836;384;10578;1149
68028890;836;384;10578;1149
68033906;836;384;10578;1149
68038917;836;384;10578;1149
68043924;836;384;10578;1149
68048941;836;384;10578;1149
68053948;836;384;10578;1149
